type,label,leaflet,in_raft,is_pip,phase,x,y,z,q1,q2,q3,q4
lipid_HEAD,CHOL,sup,1,0,gel,284.415,470.232,18.403,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,480.916,48.191,20.555,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,244.119,111.346,15.17,0.707107,-0.451961,0.543812,0.0
lipid_HEAD,CHOL,sup,0,0,gel,6.072,0.644,20.397,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,337.42,404.036,22.516,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,286.6,308.349,20.216,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,205.279,191.17,19.548,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,7.474,235.468,15.763,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,65.734,364.772,17.531,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,411.396,6.743,17.766,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,7.628,434.319,20.21,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,407.336,260.443,17.238,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,438.649,439.758,19.065,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,250.073,450.555,16.726,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,131.974,415.103,15.985,0.707107,-0.062938,0.7043,0.0
lipid_HEAD,CHOL,sup,0,0,gel,332.983,280.897,19.569,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,122.623,409.623,16.388,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,127.168,196.191,16.924,0.707107,-0.582797,-0.400435,0.0
lipid_HEAD,CHOL,sup,0,0,gel,309.826,332.277,20.767,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,451.519,299.447,16.362,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,498.5,214.139,16.379,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,115.353,129.874,17.419,0.707107,-0.414816,0.57265,0.0
lipid_HEAD,CHOL,sup,1,0,gel,138.688,5.459,13.361,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,425.994,130.006,20.964,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,450.466,188.8,17.455,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,104.437,382.76,17.6,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,54.531,226.008,17.679,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,471.765,424.996,18.834,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,252.823,184.864,20.385,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,6.132,441.44,19.185,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,411.024,340.179,18.787,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,252.654,412.904,17.315,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,106.167,158.937,18.183,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,288.575,328.75,19.38,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,37.287,275.439,15.704,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,223.222,5.183,13.068,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,249.953,405.058,18.057,0.707107,0.24382,-0.663741,0.0
lipid_HEAD,CHOL,sup,1,0,gel,129.771,6.38,14.295,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,221.962,123.609,15.746,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,282.891,232.77,18.464,0.707107,0.614984,-0.348992,0.0
lipid_HEAD,CHOL,sup,0,0,gel,400.106,351.076,19.301,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,231.375,261.677,15.989,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,16.858,226.968,15.983,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,287.2,216.797,18.541,0.707107,0.215456,-0.673482,0.0
lipid_HEAD,CHOL,sup,0,0,gel,356.417,293.38,18.707,0.707107,-0.460016,0.537015,0.0
lipid_HEAD,CHOL,sup,0,0,gel,18.456,343.014,15.971,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,482.459,13.015,20.107,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,263.174,17.28,14.459,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,172.52,15.891,11.609,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,84.162,0.674,16.236,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,304.563,1.805,15.18,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,293.022,202.725,20.173,0.707107,-0.262121,-0.656729,0.0
lipid_HEAD,CHOL,sup,0,0,gel,337.415,304.585,19.269,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,223.048,481.973,15.23,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,439.96,47.797,20.252,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,292.097,334.296,20.051,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,95.396,29.12,15.435,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,298.222,345.179,20.07,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,8.058,168.674,15.945,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,114.582,195.05,16.919,0.707107,-0.706611,0.026468,0.0
lipid_HEAD,CHOL,sup,0,0,gel,254.841,266.319,16.348,0.0,1.0,0.0,0.0
